imageName,Car,Truck,Bus,Motorcycle
080a19cb4318181e.txt,0,1,0,0
080a59534ba7d557.txt,0,1,0,0
080cab8a5033084d.txt,1,0,0,0
080fcf51cac67fcd.txt,0,0,0,1
08132bc2a1f4ba94.txt,2,0,0,0
0813bdbecdf92cbc.txt,1,0,0,0
0813c7b4e3747857.txt,0,0,0,1
0813dc4a0d2d168f.txt,1,0,0,0
0813e09487a90f72.txt,1,0,0,0
081786e638cc800d.txt,2,0,0,0
0818cedc574adf7d.txt,3,0,0,0
08199434244417a3.txt,3,0,0,0
081a37bcdad3cd10.txt,3,0,0,0
081a5c80a0a7dac6.txt,1,0,0,0
081a7bd7733388d8.txt,0,0,1,0
081cc10295cd528b.txt,1,0,0,0
081eb8981608eda7.txt,0,0,2,0
082578beabc7980d.txt,5,0,0,0
08269d35f742936a.txt,0,0,0,1
0827250257b61fdd.txt,2,0,0,0
08285f4cd51c0dc3.txt,0,0,0,1
08293495f747f93c.txt,1,0,0,0
083087b3c176c5b9.txt,1,0,0,0
08314b53d4dee161.txt,0,1,0,0
083264081439a560.txt,0,0,1,0
0833683397da345f.txt,1,0,0,0
08352e44f5145b2b.txt,7,0,0,0
0836fa1a471a2726.txt,4,0,0,0
0838885b9a670987.txt,0,0,1,0
08389c8c9cb10e8f.txt,4,0,0,0
083cd485ec673015.txt,5,0,0,0
083dde0884a2f904.txt,1,0,0,0
083fe185c33ff147.txt,0,1,0,0
0840da540d2dc376.txt,0,0,0,5
08465bc25f701ad9.txt,10,0,0,0
084c6612a90a5987.txt,4,0,0,0
084d1084c761a0fa.txt,1,0,0,0
084d8acda1c2303a.txt,0,2,0,0
084dd9f828753bd4.txt,1,0,0,0
084e626ba77f57e4.txt,0,0,0,1
08506918406efd98.txt,0,0,0,1
085103532bf4f342.txt,5,0,0,0
08519d26e1316aa8.txt,0,0,1,0
08527a2c2166a4c0.txt,1,0,0,0
085346c56b2ab7f5.txt,2,0,0,0
0853738e8529e70f.txt,0,1,0,0
0858955ee39b5bbe.txt,0,0,1,0
08605b0e38855a0f.txt,0,0,1,0
0860b89761cd84b8.txt,0,1,0,0
0861f4d9aae56b79.txt,1,0,0,0
0868751bcc349c6d.txt,1,0,0,0
0868a7ce1bdd1df1.txt,1,0,0,0
086a08dde44f417a.txt,4,0,0,0
086b9a6276f19eaf.txt,5,0,0,0
086cfd8948986b07.txt,1,0,0,0
086f1dd1edf2d0e7.txt,2,0,0,0
087069a69b38e667.txt,2,0,0,0
0874ab04b7d9f8ed.txt,0,0,0,2
087745e5089ece34.txt,0,1,0,0
087866885ae337a7.txt,0,0,6,0
0880e7fd398ef49b.txt,1,0,0,0
0881ae2700e2e5f4.txt,0,0,0,1
0881bcd9d91c6b98.txt,0,0,1,0
088864a96a4aa964.txt,1,0,0,0
088971fdb0b8fca6.txt,0,0,0,1
088fd2f3d7743543.txt,0,2,0,0
089033d1bfd36ce1.txt,1,0,0,0
0891a634746144cf.txt,1,0,0,0
0892828a401d3ae5.txt,0,1,0,0
0896d0e85e857f95.txt,0,0,0,1
0897fbb2c1f3d751.txt,0,1,0,0
089976f71d67f965.txt,6,0,0,0
089a11f27d1f86a7.txt,0,1,0,0
089b2c636b9c2dbc.txt,1,0,0,0
089ba7b044b5037c.txt,3,0,0,0
089d2100759f4b52.txt,5,0,0,0
089d32b910de47ee.txt,6,0,0,0
08a3d2acace3d8d2.txt,2,0,0,0
08a4b489067b0f43.txt,1,0,0,0
08a5b45d3a7471ea.txt,2,0,0,0
08a71de91e1c60e4.txt,2,0,0,0
08a753969684fd46.txt,1,0,0,0
08af9fa1048840b7.txt,1,0,0,0
08b13e4a1cad16c1.txt,1,0,0,0
08b1513b6d58a8df.txt,1,0,0,0
08b1ca9b168c9b98.txt,0,0,0,1
08b1d3ad77709c08.txt,0,1,0,0
08b32ddd8ba37945.txt,0,0,0,9
08babd9d8b1b2f69.txt,1,0,0,0
08bc70bf99d48477.txt,0,2,0,0
08bfb26a63b75735.txt,0,1,0,0
08c03b6d844c2c4c.txt,0,2,0,0
08c046da49de5914.txt,0,0,4,0
08c36808a37089a0.txt,0,0,0,2
08c58c70a521a3ad.txt,0,3,0,0
08c599bba1c871a7.txt,0,0,0,1
08c79853452f28b8.txt,5,0,0,0
08c7a9afd7a47764.txt,1,0,0,0
08c8b73e0c2e296e.txt,0,0,2,0
08cf311d58ec9270.txt,2,0,0,0
08d13b54afe5cb7f.txt,1,0,0,0
08d173150520eef9.txt,0,1,0,0
08d1fd606f2cbd7a.txt,1,0,0,0
08d2b1da0fddbc4a.txt,0,0,0,1
08d51587259883a5.txt,4,0,0,0
08d53371adf3f7b0.txt,1,0,0,0
08d817d970f118f6.txt,0,2,0,0
08d99ce78573d0b2.txt,0,1,0,0
08db59d2b3901e86.txt,1,0,0,0
08de46668b4a3d65.txt,0,1,0,0
08e3d6139631b595.txt,0,1,0,0
08e6160012a9cde8.txt,1,0,0,0
08e8e9e0982514f2.txt,0,0,0,1
08e9d03a54ce0886.txt,0,1,0,0
08ec14a6cc0dc433.txt,1,0,0,0
08ec52a1039dc2ea.txt,3,0,0,0
08ed5ab80de99d5a.txt,0,2,0,0
08f0ae9a2fc16624.txt,0,0,0,3
08f2e7eb5cd46fe6.txt,1,0,0,0
08f332bd97a54ab9.txt,0,7,0,0
08f33975984830bf.txt,2,0,0,0
08f4888cdf29b2a4.txt,0,0,0,1
08f7b3a722315114.txt,0,2,0,0
08f85c3829b597cf.txt,2,0,0,0
08fb21d8f983efda.txt,0,1,0,0
08fb7d96eb814946.txt,0,2,0,0
08fc185facbf8bea.txt,0,1,0,0
08ff4af7565e6b81.txt,0,1,0,0
08ff78b7ccfb5a38.txt,5,0,0,0
08ff90ab515f55b3.txt,0,0,2,0
09018ce3cb00bb15.txt,0,0,0,4
0906dd3fb7330fe0.txt,1,0,0,0
09077e6e5b0bb131.txt,4,0,0,0
090b94b748b98364.txt,0,1,0,0
090c734360b69cff.txt,0,0,0,1
090d1e8a7cabf296.txt,0,0,2,0
091229a79e2a175e.txt,0,0,3,0
0912661b887e7f11.txt,0,1,0,0
0915f176290523c3.txt,1,0,0,0
091674d0a68e6b3d.txt,0,0,1,0
091864dabd2e2cd0.txt,1,0,0,0
091a019241ccec8b.txt,2,0,0,0
091f7ef0581c890e.txt,0,0,0,1
0922ccf82a7983a7.txt,0,0,1,0
092337c8f1deea33.txt,2,0,0,0
0927554896f7afcb.txt,0,0,2,0
092823d7ebc0f749.txt,0,0,0,2
092858ba332f15fa.txt,0,0,1,0
09295dadf4a20e3e.txt,0,0,1,0
0929a3182c6d2e46.txt,0,0,0,5
092efd5837e17dad.txt,3,0,0,0
092faee79f1bcbb6.txt,0,0,0,1
09313d5eac08fbe4.txt,0,0,1,0
09324e5d50cbc3a4.txt,0,0,0,1
0936d96bca307606.txt,1,0,0,0
0938981c2a328261.txt,2,0,0,0
0938a21769b4697e.txt,2,0,0,0
093994e1778c2361.txt,0,1,0,0
093a803a3836f372.txt,0,1,0,0
0942eb8ff34587ab.txt,0,0,0,1
0944a2670ca5cfd7.txt,1,0,0,0
09451560f37c7a31.txt,0,1,0,0
094547a23671ceef.txt,0,0,0,5
0946ec6382cfba1a.txt,1,0,0,0
094ad0015511e225.txt,7,0,0,0
094c3fdb213a7474.txt,1,0,0,0
094c628ca66e44f6.txt,2,0,0,0
094c80f91b4cad5f.txt,1,0,0,0
094d9ccd7b0f5c23.txt,1,0,0,0
094ee8c46bbd6ad7.txt,0,0,2,0
0954f34c45fe1cdf.txt,1,0,0,0
09553d789b2a9931.txt,0,1,0,0
095c57417ce6ace9.txt,0,2,0,0
095d688e75b00a84.txt,1,0,0,0
095e38de82b54e75.txt,1,0,0,0
0962ff8fd76cf09b.txt,7,0,0,0
09631b8b39c84a9e.txt,1,0,0,0
09661075a221350b.txt,0,0,0,3
096c0a4535f0f4d7.txt,0,1,0,0
096fa50537ba7112.txt,0,2,0,0
09707b37906e21d8.txt,0,0,5,0
097547e7c939554c.txt,4,0,0,0
09775c3b0e0ff314.txt,0,1,0,0
097bfaf98dfbffbd.txt,0,0,0,2
097c0f938348e03e.txt,2,0,0,0
097c9ca8566cdfb8.txt,0,0,0,1
097ced99d24af978.txt,1,0,0,0
097d4a1d7ce50781.txt,5,0,0,0
097d79d23555008e.txt,0,0,1,0
09847daddfbcd5a5.txt,2,0,0,0
09854d41361acf1f.txt,0,1,0,0
0986181a94277592.txt,0,2,0,0
0986b711021d9405.txt,0,0,1,0
098c422127bc0bcb.txt,0,1,0,0
098c748499963ea6.txt,0,0,0,1
098c81af27755996.txt,0,0,0,3
098f01b6d88b00ae.txt,0,0,0,4
098f6f23b36b9425.txt,1,0,0,0
0990a3baea002b33.txt,1,0,0,0
099169acb6e8b3c8.txt,0,0,1,0
0991ce4c278795cc.txt,0,0,0,1
099421cfcb8bae99.txt,0,0,0,1
09954aa784198e99.txt,5,0,0,0
0999756dfe264959.txt,1,0,0,0
099992eda86b0c90.txt,0,1,0,0
0999ee00ed93ad4f.txt,0,2,0,0
099d653c4c0df5af.txt,3,0,0,0
099dc595d819455a.txt,0,1,0,0
09a20230d59e7d74.txt,0,0,0,2
09a326120cf9bdc7.txt,0,0,1,0
09a362acf7a347f5.txt,2,0,0,0
09a489897024cdcf.txt,0,1,0,0
09a5181308f2a93f.txt,0,0,0,3
09a61c22ac6d2aa6.txt,0,1,0,0
09a6752c50b75fce.txt,0,2,0,0
09a714e6ad2c26cf.txt,1,0,0,0
09a9618977e68e27.txt,0,0,0,1
09abe4526b4073e1.txt,0,0,0,1
09ac5c5d90c449de.txt,1,0,0,0
09ad5783ee56ff3c.txt,33,0,0,0
09adce65a0116ad4.txt,6,0,0,0
09af2f3b52af1b36.txt,1,0,0,0
09b6649da890f65d.txt,1,0,0,0
09b7902d9ea1c453.txt,1,0,0,0
09b8712bcc0c2e05.txt,0,0,0,1
09ba89ab4230068f.txt,4,0,0,0
09bb2dc88fe74522.txt,6,0,0,0
09bb5a893bbbba08.txt,0,0,1,0
09bc61d8d11335f6.txt,5,0,0,0
09bc66424aedee2a.txt,1,0,0,0
09be4594ca3a86f6.txt,3,0,0,0
09c074a51cb4aff4.txt,8,0,0,0
09c176fb3413558e.txt,0,1,0,0
09cb3262e183fa35.txt,1,0,0,0
09cc9c6a43017f1e.txt,0,0,0,1
09d0c92da7cc8e48.txt,1,0,0,0
09d4ab9bf55805d8.txt,2,0,0,0
09d4c5a2f55dca0e.txt,0,1,0,0
09d7af946636304e.txt,0,0,3,0
09da388ea4604d1b.txt,0,2,0,0
09df1d214132e366.txt,2,0,0,0
09dfcf9a8272c636.txt,1,0,0,0
09e1a987a5d6102b.txt,1,0,0,0
09e3c15d734763b1.txt,5,0,0,0
09e4693aa10b0787.txt,5,0,0,0
09e4b40ae7a64d47.txt,0,1,0,0
09e4cf3a1d8afe1d.txt,0,0,0,1
09e632b9c1a4138e.txt,0,0,1,0
09e8abefd741a918.txt,7,0,0,0
09eaaa4654c1d29d.txt,0,0,0,1
09edfddab0bbb86b.txt,1,0,0,0
09efc816e26024d8.txt,3,0,0,0
09f16834eb3cb28b.txt,6,0,0,0
09fa28b0bc43dc4c.txt,1,0,0,0
09fa435fe0ce7da6.txt,0,0,0,1
09fe5214e3267d17.txt,1,0,0,0
09febf4d2613af27.txt,0,0,0,1
0a00c7564ecd22d9.txt,0,0,0,1
0a00eb17a14585f7.txt,0,3,0,0
0a0a00b2fbe89a47.txt,3,0,0,0
0a0a43730e647024.txt,0,1,0,0
0a0b34cd17d2a797.txt,0,1,0,0
0a0ipwu4PUqzhR6.txt,1,0,0,0
0A0uK8C62D8bHZT.txt,1,0,0,0
0a10b357e75481ac.txt,1,0,0,0
0a11eade61aaec06.txt,0,0,0,1
0a12f102a85b5537.txt,1,0,0,0
0a187bec26743dd4.txt,0,1,0,0
0a19fdfeefc3c362.txt,0,0,1,0
0a1ad4621579380e.txt,2,0,0,0
0a1b1fecf65f4424.txt,0,0,0,2
0a1c5daf7c47999a.txt,2,0,0,0
0A1o5FvPiqI3fA1.txt,1,0,0,0
0A1TiE3lRTYVTGP.txt,0,1,0,0
0a2063389ab9b7eb.txt,2,0,0,0
0a23c626e162f97c.txt,5,0,0,0
0a24c0d578c7ccfc.txt,0,1,0,0
0a2acd86e0a644b4.txt,1,0,0,0
0a2b284d1efa9906.txt,1,0,0,0
0a2b4375f87f7074.txt,0,1,0,0
0A2vQDxzVjWGPjb.txt,1,0,0,0
0a30fb7d23bcdfcc.txt,2,0,0,0
0A31s6rORuMJbwc.txt,1,0,0,1
0a32fa6ec1de3a10.txt,1,0,0,0
0A32szIzon2QzBi.txt,0,1,0,0
0a33ec312d722d10.txt,1,0,0,0
0a34be91dac717a1.txt,0,0,0,1
0A34suyfSASYgS9.txt,1,0,2,0
0a35e06bbb367964.txt,0,0,1,0
0a39Iaegg8IS11U.txt,3,0,0,1
0A3curfEugMxjix.txt,0,2,0,0
0a3fxLEkpvwR3H5.txt,0,1,0,0
0a40099390764fed.txt,0,1,0,0
0a408452e40276e2.txt,0,0,1,0
0a40d867abf83b10.txt,1,0,0,0
0a41fefd1f5df27f.txt,0,0,2,0
0a421449ac8066cd.txt,0,0,3,0
0a44c6e34a3c4e96.txt,6,0,0,0
0a48a276d3a636fd.txt,0,0,0,2
0a48e219f4c0148b.txt,3,0,0,0
0a4de00f07a7a557.txt,0,0,2,0
0a4u74b2T8CYa5E.txt,1,0,0,0
0a4Wix3CL73n8ED.txt,0,1,0,0
0a500ac0fc318678.txt,1,0,0,0
0a51e34915a859c9.txt,0,1,0,0
0a52b0c96859250b.txt,7,0,0,0
0a52c692766e6be9.txt,1,0,0,0
0a54e2d52d13afec.txt,0,1,0,0
0a568d11a1cb0bbc.txt,0,0,0,1
0a586288523f86fb.txt,2,0,0,0
0a5918e40db6ef3b.txt,2,0,0,0
0a5963b92b11430a.txt,15,0,0,0
0a59b521e27e86eb.txt,5,0,0,0
0a5a3637443652fc.txt,0,1,0,0
0a5aCEYRn6nBhKf.txt,0,0,1,0
0a5b0d4163155e7c.txt,1,0,0,0
0a5b2310fe6e429f.txt,0,1,0,0
0a5c431603050f4b.txt,5,0,0,0
0a5dbee05436f3d2.txt,1,0,0,0
0a5ebc8af9629d58.txt,1,0,0,0
0a5fa49818ca7604.txt,0,0,4,0
0A5ONrkp0QGHLHo.txt,15,0,0,1
0a5SuNbLzguWz3t.txt,1,1,0,0
0a5TdopA6yPjSn3.txt,1,1,0,0
0a5UFWdF9NKhoIM.txt,0,1,0,0
0a5usG7OUVOxE9a.txt,2,0,0,0
0A5VtbCD248dICY.txt,3,1,0,0
0A5wJGXxRl79SMp.txt,3,0,0,0
0a6048f578eb77cc.txt,0,0,0,2
0a658751a2b45e98.txt,0,0,0,3
0a660882aa38817b.txt,0,0,0,1
0a698efbff0389ab.txt,2,0,0,0
0a6e33e8ad876268.txt,2,0,0,0
0a6MmYzrfVUKFTh.txt,1,1,0,0
0a7354dbeae442e9.txt,1,0,0,0
0a735fa70b89927b.txt,0,1,0,0
0a74ecd1347f166e.txt,0,0,0,1
0a7689b7d3b93254.txt,0,0,3,0
0a78b93b3efac16f.txt,2,0,0,0
0A7DgPpDNzFWQwk.txt,1,0,0,0
0a7e17c75fce5b98.txt,1,0,0,0
0a7e38d8d7d2d22b.txt,0,0,0,2
0a7RwcW9UGcq8HO.txt,1,0,0,0
0a80c5a7aed69b22.txt,7,0,0,0
0a84jDy1z2xzK4X.txt,0,1,0,0
0a853339d037ca7e.txt,0,0,3,0
0a8a0cdd13a14990.txt,0,0,0,1
0a8d1fedc774a973.txt,1,0,0,0
0a8d664055bb8c2d.txt,0,1,0,0
0a8droB0RKdQ5mz.txt,4,1,0,0
0a8e17aad82f0aab.txt,1,0,0,0
0A8fjTtTKdxT0N7.txt,3,0,0,0
0A8i5mkrFps1bsU.txt,0,0,1,0
0A8LwaR0YIEGpla.txt,0,1,0,0
0a8tCBxlkNCBpq2.txt,0,1,0,0
0a92453ef830a234.txt,0,0,1,0
0a95ffbab7556a13.txt,0,0,1,0
0a974403dfbda6d4.txt,0,0,6,0
0a9a58a6c6e9ad37.txt,5,0,0,0
0a9c6457ed1c64ff.txt,0,1,0,0
0a9f6021cf16c680.txt,1,0,0,0
0aa2ae185f38fea0.txt,2,0,0,0
0aa4261b6e7d1c79.txt,1,0,0,0
0aa5b2fa2ba73fbe.txt,1,0,0,0
0aA8SO6iJMY6Qw3.txt,0,0,1,0
0AA9o7iJqoOWzYL.txt,0,1,0,0
0aaa2ade78d4ff25.txt,4,0,0,0
0aab93afc520ed4d.txt,1,0,0,0
0aacb4374ae6e8e5.txt,4,0,0,0
0aad2d9c8b2e6fab.txt,0,1,0,0
0aadb1344647e2ec.txt,2,0,0,0
0AADv5KdGLqIG4w.txt,0,1,0,0
0aANgIDfWOVSN9K.txt,2,0,1,0
0AaqXWErhakrChK.txt,0,0,1,0
0ab0397ff319a6ce.txt,0,0,1,0
0ab22c76e3a169e6.txt,2,0,0,0
0AB2xZMXIFffsgl.txt,1,0,0,0
0ab44a5835d66a45.txt,0,1,0,0
0ab5e5c42c481efe.txt,2,0,0,0
0ab5fc0c1b73de95.txt,1,0,0,0
0ab6a648ad9c6728.txt,1,0,0,0
0Ab6EhnzIOXj3Jw.txt,0,1,0,0
0ab799b25ca8446f.txt,1,0,0,0
0ab8789047e3c82e.txt,1,0,0,0
0ab963bd38d855a7.txt,0,1,0,0
0ab9cba0f7c54b38.txt,0,0,0,3
0ab9fe7ab043ed10.txt,2,0,0,0
0abb08d7147023ea.txt,3,0,0,0
0abc199699e3267a.txt,5,0,0,0
0abc4f0a1b086628.txt,5,0,0,0
0abd21baef23d872.txt,0,0,1,0
0AbiUW6oynXz5fc.txt,1,0,0,0
0abOs8L0VcKoCrd.txt,1,0,0,0
0abPXTqTPvxQeP2.txt,1,0,1,0
0ac2cce6b9886238.txt,1,0,0,0
0ac3a796e055ed85.txt,3,0,0,0
0ac4018caf1eb546.txt,2,0,0,0
0ac4704f4f511703.txt,2,0,0,0
0ac55b0c207b882f.txt,0,2,0,0
0ac7bcb71b1ac06f.txt,0,0,0,2
0ac92f046c10bfc0.txt,2,0,0,0
0aCDGEyFVy8Bfrg.txt,4,0,0,0
0acf6a10c68b6e45.txt,1,0,0,0
0acf70024e74b6c6.txt,0,0,1,0
0acfb7826567df4e.txt,0,0,1,0
0ACI3fDVly3Kix1.txt,1,0,0,0
0aCN2pFlyL9Cyi4.txt,0,0,1,0
0ad303897c23672e.txt,16,0,0,0
0ad471a7675343a3.txt,3,0,0,0
0ad6f0c69908eebf.txt,0,1,0,0
0ad9a2cab892a2bd.txt,3,0,0,0
0ADaOdc62tJ3iZl.txt,3,0,0,0
0ADaWS4ZXedNnBm.txt,2,0,0,0
0adfa31044cde37b.txt,1,0,0,0
0ADHznueaVhQDly.txt,2,1,0,0
0advS5aimMpekVL.txt,2,0,0,1
0AdZRdJ12ZNPkMl.txt,0,1,0,1
0ae03d4285d95c70.txt,0,0,0,1
0ae31c3ddbc9077e.txt,1,0,0,0
0ae3bb68139df950.txt,1,0,0,0
0ae420e204ccfd78.txt,4,0,0,0
0ae7e5beb8f9fbb8.txt,3,0,0,0
0aea30184a3aecb9.txt,0,1,0,0
0aec8337330a19ba.txt,0,0,1,0
0af37dc81a712c32.txt,0,3,0,0
0af3oQ85XuLISN7.txt,0,1,0,0
0af8f3f7aa99aab0.txt,1,0,0,0
0afeee96021964ac.txt,0,0,0,1
0aff93d0e33c4271.txt,4,0,0,0
0AfIVEWyryYhHHZ.txt,1,0,0,0
0aG4WUG3Vuhkk3T.txt,0,1,0,0
0aGOgbsLtyTjdED.txt,0,0,0,1
0AGzOlZ8DjUrIsW.txt,0,1,0,0
0aH5OtyYBM43EOg.txt,0,1,0,0
0ahSpBRNIAfe9br.txt,2,0,0,1
0ahwm8ZU4tbcP1m.txt,1,1,0,0
0AI8JLtGGGwJ3cq.txt,1,0,0,0
0AIZ9ys6hvQAW6O.txt,1,1,0,0
0AJoL4qZlPfGiPV.txt,1,0,0,0
0AkAaOIm8OLYAOX.txt,2,0,0,0
0akcj5dClw2WSxT.txt,0,0,1,0
0AKgXxHp8bzSSch.txt,2,0,0,0
0AKnk17LisOTZLe.txt,1,1,0,0
0aKtfyguDqOnjXr.txt,0,1,0,0
0AKTjsG8AZXi0Dx.txt,3,0,1,0
0akwknyT4ZY0Hdw.txt,2,0,0,0
0AKYM74NGYgNEfc.txt,0,1,0,0
0al670oPbVDrPP3.txt,1,1,0,0
0ALgCdVbszJtKVd.txt,0,0,1,0
0ALppAWAmphFqVA.txt,0,2,0,1
0AM7A3iPJzKmRTK.txt,0,1,0,0
0AMAAXzAFANOODL.txt,3,0,0,0
0AmeNgiYRvDUmBi.txt,2,0,0,0
0aN6zHTZXJtGYO4.txt,1,1,0,0
0anP14nhePmU8f2.txt,1,1,0,0
0AOdMQRYnV25aZS.txt,0,0,2,0
0AonHjllAVBAD1E.txt,0,1,0,0
0AOpFEg6uqNDEn4.txt,1,1,1,0
0AoxKchblJ6sRDf.txt,3,1,0,0
0aOY0tpiUxkCtH1.txt,1,0,0,0
0ApjHuzgxIrPKIP.txt,0,2,0,1
0aPLRlAykhZL97Y.txt,1,0,0,0
0APOY1U9K8TdEAp.txt,3,1,0,0
0ApUiTY7cFpcbxn.txt,1,1,2,0
0aQ00LCmNx558wP.txt,1,1,0,1
0AQ8pNg4AT6pcPd.txt,14,1,2,0
0aqCXdJcs5rBNu8.txt,3,1,0,0
0AqnXL0EvHhbdi5.txt,5,0,0,0
0AQtGNqeYFK9bEO.txt,1,0,0,0
0ARB2jEeRhUsTON.txt,0,0,1,0
0aRitHQ4nzgRzrq.txt,0,0,1,0
0ArovQaqvXYrPVF.txt,0,1,0,0
0ASM7e8587jXDfG.txt,1,0,0,0
0asMMLkMG9SBKt8.txt,7,0,0,0
0AsMYaPtbgG7ije.txt,1,0,1,0
0aSosyRAoM5d3tr.txt,0,0,1,0
0aSU3gZlsmjdAWN.txt,1,0,0,0
0At6kHi0bYFaPS0.txt,3,0,0,0
0AtA2y5LaOUGnsj.txt,1,0,0,0
0ATbfUSABLxXfmm.txt,0,1,0,0
0atfrlWX4gm7hcb.txt,1,0,0,0
0AtJRib975hHAuF.txt,6,0,0,1
0Atrgm63IoLVO0p.txt,0,0,1,0
0AtRsi4wfGb6Q9W.txt,5,0,0,0
0aUF2BJXqoAOZJt.txt,2,0,1,0
0aUpd3M1Q09Q4q1.txt,0,0,1,0
0AUZXEuFEQnnxKS.txt,0,1,0,0
0awiRr2DiRO4vBU.txt,2,0,0,0
0AwrzH4sR1VmU1I.txt,1,1,0,0
0AWuzfhVBstgpb1.txt,2,0,0,0
0aXfOFVF69PYNf5.txt,1,1,0,0
0axm4wcz9IBT4yq.txt,2,0,0,0
0AXMxJnqKpQNmbk.txt,4,0,0,0
0AxSjHv4T281nPL.txt,0,0,1,0
0aY0A4Aqua7GLNs.txt,1,0,0,0
0aYKjzzi3QAqf6j.txt,0,0,0,1
0aYUtRQNWIyMSol.txt,1,0,0,0
0ayZrCzGfIpp9lS.txt,3,0,0,0
0aZGhIB89wUcTi0.txt,2,1,0,0
0b08b290d2cefdf6.txt,4,0,0,0
0b0986e6f29b8058.txt,0,1,0,0
0b09ea383dbbc697.txt,0,0,0,1
0b0EJvp5ZzRILK6.txt,2,0,0,0
0B0IzZLQVxh0CRs.txt,1,1,0,0
0b0QdWWcrEkqpNB.txt,1,0,0,0
0B0zCloEBKxAZMe.txt,10,1,0,2
0b11342dab77dd44.txt,0,0,0,1
0b1290b3ad6d8733.txt,1,0,0,0
0b12fa9d9487051e.txt,0,0,2,0
0b1417d2e9c79003.txt,0,1,0,0
0b14bf5568b9fa06.txt,0,0,0,1
0b1e66e03f805a8e.txt,0,9,0,0
0b21zDYgUmoktWo.txt,1,0,0,0
0b22e954b72ab516.txt,0,2,0,0
0b232c34be458b3b.txt,0,1,0,0
0b236de97c622942.txt,5,0,0,0
0b265973c19e5382.txt,0,0,0,8
0b2b7d0cc8ac0f9d.txt,0,0,1,0
0b2dde7dc03a3ff3.txt,0,0,1,0
0b2QOiNK67vhuaf.txt,1,0,0,1
0b2w5frBKRG0hIp.txt,1,0,0,0
0b345093e6e9b725.txt,0,0,1,0
0b34659e44bd1bad.txt,0,0,0,3
0b3481981e8b72a9.txt,0,0,0,1
0b38190e383d7e80.txt,1,0,0,0
0b394f93b03251e5.txt,0,0,0,1
0b3b1186b7067a0d.txt,7,0,0,0
0b3Ec1gX6ZrKaRp.txt,0,1,0,0
0B3RNEGkXBjYAaE.txt,1,0,0,0
0B3ziEjfzObWghI.txt,0,0,1,0
0b410BQGQwcmNaF.txt,1,1,0,0
0b4621d50a727bc0.txt,0,0,2,0
0b4857c6c9809e57.txt,1,0,0,0
0b4a32c761877ac6.txt,6,0,0,0
0b50add4a9303c4a.txt,4,0,0,0
0b5890eed288c58e.txt,0,0,1,0
0b5cf9f09a1f9bbc.txt,7,0,0,0
0b5diA0qjHZyJQX.txt,0,0,1,0
0b5Q3kMreQZu4zC.txt,0,0,1,0
0b63cfba3df8256c.txt,0,0,2,0
0b640a659a401b02.txt,1,0,0,0
0b6456a57c19ee25.txt,0,1,0,0
0b68ea2b7febecc3.txt,1,0,0,0
0b6bb5f96efe4fef.txt,0,0,0,1
0b6dd32c409827d1.txt,0,1,0,0
0b6eed24aa5e3ae3.txt,6,0,0,0
0b6f62cf67f974a6.txt,2,0,0,0
0b6UJl7hu5yhwtZ.txt,3,0,1,0
0b7132eab3c45e94.txt,0,0,1,0
0b71637c5ed3ac51.txt,0,2,0,0
0b717a7c5520165c.txt,0,1,0,0
0b71cca3d76bbedb.txt,0,1,0,0
0b739efdc334ab1e.txt,0,0,1,0
0b752aa32891f706.txt,0,0,3,0
0b787c7444640316.txt,1,0,0,0
0b7c0bb49b51d041.txt,0,0,0,1
0b7d3757f721051c.txt,0,1,0,0
0b7d5a51201ae86f.txt,0,0,1,0
0b80c49f717b5563.txt,0,0,1,0
0b85e60181440989.txt,0,0,1,0
0b898edb9af196ef.txt,4,0,0,0
0b89dbfc898eff98.txt,3,0,0,0
0b8c2bc40de4d022.txt,0,1,0,0
0b8ce66d3e7a143d.txt,0,3,0,0
0b8eb1f9958c3183.txt,0,1,0,0
0b8f012362e805c9.txt,0,1,0,0
0b8PAvhyjMgQn01.txt,0,0,1,0
0B8RgGaqH9lwSaa.txt,0,1,0,0
0b8XlB5uaBsNjSU.txt,1,0,1,0
0b90182951fe815e.txt,0,0,1,0
0b92cdba50554779.txt,0,0,0,1
0b936232750d0665.txt,1,0,0,0
0b952f67aa6b4b9e.txt,2,0,0,0
0b97a5c2b9025c30.txt,0,3,0,0
0b9a5ed9ff1bc03a.txt,7,0,0,0
0b9b8bd7dfe7720b.txt,2,0,0,0
0b9c2b41cecbc2e0.txt,0,0,2,0
0b9d3a9512856b70.txt,0,0,1,0
0b9d607130e49dfc.txt,0,0,0,5
0b9e6d52f2a3bc4b.txt,1,0,0,0
0ba1659543f96234.txt,0,5,0,0
0ba241dc431ad016.txt,0,1,0,0
0ba3d539f63542b2.txt,0,0,1,0
0ba3f4b411506908.txt,0,0,0,1
0ba4mN9xdXe9RsQ.txt,3,0,0,0
0ba56949c8eb973e.txt,0,0,0,1
0ba79b854fc88936.txt,3,0,0,0
0ba7xyQRD54hceN.txt,1,0,0,0
0bab356917a6b156.txt,0,0,0,2
0bAk8pdv1xX2LIG.txt,1,0,0,1
0Baw2e4NikOt4CH.txt,3,0,0,0
0bb0511c9d5a7b5a.txt,0,0,0,1
0bb1376b0d002f22.txt,0,0,1,0
0bb31d1ea1ea46de.txt,8,0,0,0
